chrom	start	end	name	ctcf_occupancy	ctcf_frac
chr22	50102795	50103445	CTCF_90789	9	0.1525
chr22	50112699	50113149	CTCF_90790	1	0.0169
chr22	50141615	50141845	CTCF_90791	1	0.0169
chr22	50141999	50142685	CTCF_90792	18	0.3051
chr22	50144005	50144455	CTCF_90793	4	0.0678
chr22	50146526	50147301	CTCF_90794	50	0.8475
chr22	50147440	50147830	CTCF_90795	1	0.0169
chr22	50148880	50149775	CTCF_90796	59	1.0
chr22	50149818	50150102	CTCF_90797	1	0.0169
chr22	50151553	50151783	CTCF_90798	2	0.0339
chr22	50161050	50161280	CTCF_90799	1	0.0169
chr22	50169660	50170240	CTCF_90800	4	0.0678
chr22	50184009	50184589	CTCF_90801	2	0.0339
chr22	50185047	50185307	CTCF_90802	1	0.0169
chr22	50186174	50186754	CTCF_90803	2	0.0339
chr22	50190112	50191024	CTCF_90804	48	0.8136
chr22	50192338	50192622	CTCF_90805	1	0.0169
chr22	50196342	50196792	CTCF_90806	1	0.0169
chr22	50200237	50201234	CTCF_90807	4	0.0678
chr22	50201981	50202297	CTCF_90808	1	0.0169
chr22	50206492	50207322	CTCF_90809	50	0.8475
chr22	50209474	50210581	CTCF_90810	59	1.0
chr22	50217464	50218152	CTCF_90811	1	0.0169
chr22	50221216	50222110	CTCF_90812	13	0.2203
chr22	50236932	50237855	CTCF_90813	52	0.8814
chr22	50240793	50241856	CTCF_90814	59	1.0
chr22	50242762	50243022	CTCF_90815	1	0.0169
chr22	50244344	50245353	CTCF_90816	42	0.7119
chr22	50246622	50247492	CTCF_90817	15	0.2542
chr22	50251028	50251438	CTCF_90818	1	0.0169
chr22	50251841	50252882	CTCF_90819	58	0.9831
chr22	50267640	50268259	CTCF_90820	34	0.5763
chr22	50270547	50271408	CTCF_90821	2	0.0339
chr22	50271517	50272270	CTCF_90822	28	0.4746
chr22	50273246	50273715	CTCF_90823	7	0.1186
chr22	50274158	50275004	CTCF_90824	47	0.7966
chr22	50275732	50276756	CTCF_90825	52	0.8814
chr22	50278088	50278822	CTCF_90826	9	0.1525
chr22	50281907	50282762	CTCF_90827	5	0.0847
chr22	50293634	50294214	CTCF_90828	5	0.0847
chr22	50299278	50299894	CTCF_90829	2	0.0339
chr22	50300032	50300675	CTCF_90830	3	0.0508
chr22	50303963	50304534	CTCF_90831	15	0.2542
chr22	50305515	50306227	CTCF_90832	2	0.0339
chr22	50306498	50307078	CTCF_90833	1	0.0169
chr22	50307278	50307763	CTCF_90834	2	0.0339
chr22	50310319	50310775	CTCF_90835	1	0.0169
chr22	50318427	50318707	CTCF_90836	2	0.0339
chr22	50326682	50327695	CTCF_90837	50	0.8475
chr22	50341981	50343003	CTCF_90838	59	1.0
chr22	50343014	50343635	CTCF_90839	3	0.0508
chr22	50357054	50357935	CTCF_90840	1	0.0169
chr22	50360568	50360944	CTCF_90841	1	0.0169
chr22	50366408	50367263	CTCF_90842	48	0.8136
chr22	50368224	50368454	CTCF_90843	1	0.0169
chr22	50387404	50388014	CTCF_90844	3	0.0508
chr22	50399392	50400202	CTCF_90845	46	0.7797
chr22	50450407	50451278	CTCF_90846	2	0.0339
chr22	50456742	50457592	CTCF_90847	34	0.5763
chr22	50459478	50460179	CTCF_90848	7	0.1186
chr22	50466997	50467447	CTCF_90849	1	0.0169
chr22	50469268	50470199	CTCF_90850	9	0.1525
chr22	50470828	50471112	CTCF_90851	1	0.0169
chr22	50472548	50472948	CTCF_90852	1	0.0169
chr22	50473032	50473817	CTCF_90853	41	0.6949
chr22	50474106	50474686	CTCF_90854	3	0.0508
chr22	50474738	50475208	CTCF_90855	2	0.0339
chr22	50484147	50484603	CTCF_90856	2	0.0339
chr22	50484992	50485604	CTCF_90857	6	0.1017
chr22	50497924	50498956	CTCF_90858	58	0.9831
chr22	50503539	50504374	CTCF_90859	16	0.2712
chr22	50507238	50508535	CTCF_90860	10	0.1695
chr22	50525040	50525356	CTCF_90861	2	0.0339
chr22	50525485	50526969	CTCF_90862	59	1.0
chr22	50529785	50530161	CTCF_90863	1	0.0169
chr22	50531386	50532206	CTCF_90864	2	0.0339
chr22	50532318	50532694	CTCF_90865	1	0.0169
chr22	50539506	50539976	CTCF_90866	1	0.0169
chr22	50542413	50543149	CTCF_90867	6	0.1017
chr22	50544001	50544837	CTCF_90868	53	0.8983
chr22	50545294	50545998	CTCF_90869	18	0.3051
chr22	50548264	50549183	CTCF_90870	7	0.1186
chr22	50562555	50563381	CTCF_90871	59	1.0
chr22	50575970	50576824	CTCF_90872	29	0.4915
chr22	50578392	50578721	CTCF_90873	5	0.0847
chr22	50582282	50582752	CTCF_90874	1	0.0169
chr22	50582930	50583823	CTCF_90875	11	0.1864
chr22	50606002	50606717	CTCF_90876	17	0.2881
chr22	50613586	50614472	CTCF_90877	8	0.1356
chr22	50620127	50621127	CTCF_90878	59	1.0
chr22	50622084	50623297	CTCF_90879	34	0.5763
chr22	50625891	50626822	CTCF_90880	24	0.4068
chr22	50627524	50628460	CTCF_90881	45	0.7627
chr22	50641586	50642777	CTCF_90882	38	0.6441
chr22	50684995	50685339	CTCF_90883	2	0.0339
chr22	50691288	50692162	CTCF_90884	53	0.8983
chr22	50693251	50694674	CTCF_90885	5	0.0847
chr22	50696316	50697280	CTCF_90886	38	0.6441
chr22	50699708	50700590	CTCF_90887	27	0.4576
chr22	50700772	50701148	CTCF_90888	1	0.0169
chr22	50714213	50714493	CTCF_90889	2	0.0339
chr22	50717962	50718366	CTCF_90890	7	0.1186
chr22	50726519	50727368	CTCF_90891	4	0.0678
chr22	50729316	50729519	CTCF_90892	1	0.0169
chr22	50731851	50732846	CTCF_90893	59	1.0
chr22	50733417	50733881	CTCF_90894	6	0.1017
chr22	50756847	50757756	CTCF_90895	46	0.7797
chr22	50775009	50775769	CTCF_90896	46	0.7797
chr22	50783294	50783874	CTCF_90897	6	0.1017
chr3	13933	14513	CTCF_90898	1	0.0169
chr3	40311	41126	CTCF_90899	4	0.0678
chr3	42638	43377	CTCF_90900	34	0.5763
chr3	54177	54681	CTCF_90901	3	0.0508
chr3	66418	66868	CTCF_90902	2	0.0339
chr3	111673	112123	CTCF_90903	1	0.0169
chr3	136424	136874	CTCF_90904	1	0.0169
chr3	155825	156594	CTCF_90905	1	0.0169
chr3	195479	196360	CTCF_90906	2	0.0339
chr3	196725	197175	CTCF_90907	1	0.0169
chr3	197487	198167	CTCF_90908	2	0.0339
chr3	207787	208415	CTCF_90909	9	0.1525
chr3	308865	309801	CTCF_90910	1	0.0169
chr3	354079	355119	CTCF_90911	59	1.0
chr3	376846	377819	CTCF_90912	49	0.8305
chr3	413829	414874	CTCF_90913	36	0.6102
chr3	435951	436407	CTCF_90914	4	0.0678
chr3	467997	468914	CTCF_90915	45	0.7627
chr3	481552	482417	CTCF_90916	30	0.5085
chr3	535767	536592	CTCF_90917	16	0.2712
chr3	632293	633251	CTCF_90918	58	0.9831
chr3	677090	677744	CTCF_90919	1	0.0169
chr3	738924	739494	CTCF_90920	1	0.0169
chr3	851063	851582	CTCF_90921	11	0.1864
chr3	851893	852573	CTCF_90922	12	0.2034
chr3	901929	902910	CTCF_90923	39	0.661
chr3	908803	909311	CTCF_90924	22	0.3729
chr3	916042	916692	CTCF_90925	3	0.0508
chr3	1081690	1082646	CTCF_90926	54	0.9153
chr3	1086709	1087501	CTCF_90927	24	0.4068
chr3	1103494	1104176	CTCF_90928	9	0.1525
chr3	1172072	1172492	CTCF_90929	1	0.0169
chr3	1195697	1196197	CTCF_90930	1	0.0169
chr3	1206334	1206594	CTCF_90931	1	0.0169
chr3	1251401	1252254	CTCF_90932	14	0.2373
chr3	1253571	1254075	CTCF_90933	1	0.0169
chr3	1257989	1258559	CTCF_90934	1	0.0169
chr3	1275303	1276179	CTCF_90935	31	0.5254
chr3	1278986	1279666	CTCF_90936	3	0.0508
chr3	1348383	1349033	CTCF_90937	7	0.1186
chr3	1387287	1387967	CTCF_90938	1	0.0169
chr3	1439151	1440136	CTCF_90939	25	0.4237
chr3	1611669	1612583	CTCF_90940	9	0.1525
chr3	1693026	1693953	CTCF_90941	3	0.0508
chr3	1726710	1727086	CTCF_90942	1	0.0169
chr3	1746366	1746526	CTCF_90943	1	0.0169
chr3	1883116	1883376	CTCF_90944	1	0.0169
chr3	1962417	1962601	CTCF_90945	1	0.0169
chr3	1987809	1988613	CTCF_90946	27	0.4576
chr3	2090666	2090777	CTCF_90947	1	0.0169
chr3	2096138	2096341	CTCF_90948	1	0.0169
chr3	2098238	2099028	CTCF_90949	21	0.3559
chr3	2156033	2156874	CTCF_90950	46	0.7797
chr3	2166474	2167004	CTCF_90951	17	0.2881
chr3	2171021	2171831	CTCF_90952	1	0.0169
chr3	2268617	2269297	CTCF_90953	4	0.0678
chr3	2354738	2355239	CTCF_90954	2	0.0339
chr3	2392905	2393600	CTCF_90955	2	0.0339
chr3	2523086	2523476	CTCF_90956	2	0.0339
chr3	2582665	2583055	CTCF_90957	1	0.0169
chr3	2595361	2596041	CTCF_90958	2	0.0339
chr3	2640786	2641106	CTCF_90959	1	0.0169
chr3	2713720	2714705	CTCF_90960	34	0.5763
chr3	2764815	2765721	CTCF_90961	22	0.3729
chr3	2898968	2899346	CTCF_90962	2	0.0339
chr3	2921681	2922598	CTCF_90963	43	0.7288
chr3	2953590	2954469	CTCF_90964	1	0.0169
chr3	2980419	2980959	CTCF_90965	2	0.0339
chr3	3015286	3015990	CTCF_90966	44	0.7458
chr3	3047961	3048145	CTCF_90967	1	0.0169
chr3	3085012	3085272	CTCF_90968	1	0.0169
chr3	3089102	3089522	CTCF_90969	4	0.0678
chr3	3126604	3127639	CTCF_90970	6	0.1017
chr3	3133562	3133842	CTCF_90971	2	0.0339
chr3	3170818	3171739	CTCF_90972	44	0.7458
chr3	3176901	3177820	CTCF_90973	2	0.0339
chr3	3179345	3180552	CTCF_90974	58	0.9831
chr3	3192497	3192681	CTCF_90975	1	0.0169
chr3	3195947	3196915	CTCF_90976	53	0.8983
chr3	3200387	3201316	CTCF_90977	59	1.0
chr3	3243449	3243793	CTCF_90978	5	0.0847
chr3	3284412	3285056	CTCF_90979	1	0.0169
chr3	3376296	3376536	CTCF_90980	1	0.0169
chr3	3403760	3404264	CTCF_90981	1	0.0169
chr3	3604188	3604711	CTCF_90982	3	0.0508
chr3	3627153	3627497	CTCF_90983	2	0.0339
chr3	3799381	3800061	CTCF_90984	5	0.0847
chr3	3997918	3998769	CTCF_90985	51	0.8644
chr3	4083325	4083509	CTCF_90986	1	0.0169
chr3	4107285	4107965	CTCF_90987	9	0.1525
chr3	4133892	4134076	CTCF_90988	1	0.0169
chr3	4245560	4246210	CTCF_90989	6	0.1017
chr3	4271625	4272584	CTCF_90990	49	0.8305
chr3	4288866	4289302	CTCF_90991	1	0.0169
chr3	4289964	4290981	CTCF_90992	59	1.0
chr3	4303152	4303873	CTCF_90993	8	0.1356
chr3	4313897	4314280	CTCF_90994	2	0.0339
chr3	4314497	4315449	CTCF_90995	29	0.4915
chr3	4334415	4335146	CTCF_90996	16	0.2712
chr3	4338840	4339104	CTCF_90997	3	0.0508
chr3	4350521	4351529	CTCF_90998	59	1.0
chr3	4416791	4417371	CTCF_90999	3	0.0508
chr3	4429677	4430147	CTCF_91000	4	0.0678
chr3	4466944	4467448	CTCF_91001	2	0.0339
chr3	4472138	4472782	CTCF_91002	1	0.0169
chr3	4472822	4473146	CTCF_91003	1	0.0169
chr3	4492163	4493787	CTCF_91004	12	0.2034
chr3	4503184	4503468	CTCF_91005	1	0.0169
chr3	4508646	4508913	CTCF_91006	2	0.0339
chr3	4518724	4519479	CTCF_91007	9	0.1525
chr3	4534098	4534554	CTCF_91008	4	0.0678
chr3	4537337	4537601	CTCF_91009	1	0.0169
chr3	4565105	4565289	CTCF_91010	1	0.0169
chr3	4571507	4572341	CTCF_91011	22	0.3729
chr3	4584330	4584980	CTCF_91012	19	0.322
chr3	4615692	4616102	CTCF_91013	1	0.0169
chr3	4628017	4628473	CTCF_91014	1	0.0169
chr3	4633077	4634125	CTCF_91015	59	1.0
chr3	4655679	4656645	CTCF_91016	54	0.9153
chr3	4670278	4670948	CTCF_91017	33	0.5593
chr3	4687325	4687509	CTCF_91018	1	0.0169
chr3	4700909	4701093	CTCF_91019	1	0.0169
chr3	4711147	4712077	CTCF_91020	59	1.0
chr3	4720197	4721436	CTCF_91021	50	0.8475
chr3	4721855	4722772	CTCF_91022	50	0.8475
chr3	4730710	4731380	CTCF_91023	1	0.0169
chr3	4741868	4742098	CTCF_91024	2	0.0339
chr3	4745384	4745704	CTCF_91025	2	0.0339
chr3	4746806	4747588	CTCF_91026	1	0.0169
chr3	4751267	4751443	CTCF_91027	1	0.0169
chr3	4770613	4770797	CTCF_91028	1	0.0169
chr3	4774457	4774813	CTCF_91029	1	0.0169
chr3	4776986	4777342	CTCF_91030	1	0.0169
chr3	4800566	4800958	CTCF_91031	3	0.0508
chr3	4807271	4807675	CTCF_91032	1	0.0169
chr3	4820607	4820923	CTCF_91033	1	0.0169
chr3	4821868	4822710	CTCF_91034	3	0.0508
chr3	4827840	4828024	CTCF_91035	1	0.0169
chr3	4867808	4869372	CTCF_91036	8	0.1356
chr3	4885304	4886137	CTCF_91037	8	0.1356
chr3	4889226	4889418	CTCF_91038	4	0.0678
chr3	4916302	4916982	CTCF_91039	2	0.0339
chr3	4930582	4930842	CTCF_91040	2	0.0339
chr3	4935215	4935865	CTCF_91041	1	0.0169
chr3	4943472	4944452	CTCF_91042	33	0.5593
chr3	4963458	4963634	CTCF_91043	1	0.0169
chr3	4975960	4976861	CTCF_91044	55	0.9322
chr3	4977232	4978658	CTCF_91045	18	0.3051
chr3	4979586	4979826	CTCF_91046	1	0.0169
chr3	4979856	4981010	CTCF_91047	59	1.0
chr3	4981560	4982503	CTCF_91048	47	0.7966
chr3	4983151	4983391	CTCF_91049	1	0.0169
chr3	4983469	4983709	CTCF_91050	1	0.0169
chr3	4985329	4985808	CTCF_91051	2	0.0339
chr3	4986506	4987382	CTCF_91052	10	0.1695
chr3	4996782	4997142	CTCF_91053	5	0.0847
chr3	5000048	5000364	CTCF_91054	1	0.0169
chr3	5007026	5007202	CTCF_91055	1	0.0169
chr3	5011853	5012137	CTCF_91056	1	0.0169
chr3	5018001	5018678	CTCF_91057	2	0.0339
chr3	5021771	5022653	CTCF_91058	5	0.0847
chr3	5026562	5027568	CTCF_91059	54	0.9153
chr3	5038071	5038775	CTCF_91060	2	0.0339
chr3	5041150	5041854	CTCF_91061	7	0.1186
chr3	5057599	5058502	CTCF_91062	59	1.0
chr3	5071180	5071624	CTCF_91063	7	0.1186
chr3	5073677	5074247	CTCF_91064	1	0.0169
chr3	5095824	5096560	CTCF_91065	14	0.2373
chr3	5102605	5102889	CTCF_91066	1	0.0169
chr3	5121676	5122689	CTCF_91067	58	0.9831
chr3	5122720	5123156	CTCF_91068	8	0.1356
chr3	5123412	5123769	CTCF_91069	3	0.0508
chr3	5136506	5137420	CTCF_91070	45	0.7627
chr3	5184575	5185228	CTCF_91071	3	0.0508
chr3	5194945	5195321	CTCF_91072	1	0.0169
chr3	5195553	5195869	CTCF_91073	1	0.0169
chr3	5226573	5227561	CTCF_91074	47	0.7966
chr3	5232415	5233135	CTCF_91075	18	0.3051
chr3	5246563	5247470	CTCF_91076	21	0.3559
chr3	5290806	5291310	CTCF_91077	1	0.0169
chr3	5305186	5306168	CTCF_91078	55	0.9322
chr3	5310504	5310954	CTCF_91079	3	0.0508
chr3	5407717	5407901	CTCF_91080	1	0.0169
chr3	5426117	5427086	CTCF_91081	58	0.9831
chr3	5428686	5428870	CTCF_91082	1	0.0169
chr3	5441526	5441710	CTCF_91083	1	0.0169
chr3	5446263	5446833	CTCF_91084	1	0.0169
chr3	5476446	5476762	CTCF_91085	2	0.0339
chr3	5520347	5520531	CTCF_91086	1	0.0169
chr3	5568277	5568981	CTCF_91087	21	0.3559
chr3	5583759	5584639	CTCF_91088	3	0.0508
chr3	5607711	5607895	CTCF_91089	1	0.0169
chr3	5729679	5730559	CTCF_91090	6	0.1017
chr3	5730584	5731836	CTCF_91091	28	0.4746
chr3	5769916	5770100	CTCF_91092	1	0.0169
chr3	5787777	5788353	CTCF_91093	19	0.322
chr3	5788512	5788976	CTCF_91094	1	0.0169
chr3	5799222	5800074	CTCF_91095	8	0.1356
chr3	5806061	5806938	CTCF_91096	24	0.4068
chr3	6088511	6088767	CTCF_91097	1	0.0169
chr3	6104896	6105540	CTCF_91098	1	0.0169
chr3	6204789	6205369	CTCF_91099	18	0.3051
chr3	6255089	6255769	CTCF_91100	4	0.0678
chr3	6279955	6280395	CTCF_91101	1	0.0169
chr3	6306768	6306928	CTCF_91102	1	0.0169
chr3	6312812	6313492	CTCF_91103	1	0.0169
chr3	6327583	6328263	CTCF_91104	2	0.0339
chr3	6391904	6392785	CTCF_91105	8	0.1356
chr3	6416279	6416783	CTCF_91106	1	0.0169
chr3	6443852	6444036	CTCF_91107	1	0.0169
chr3	6466925	6467773	CTCF_91108	1	0.0169
chr3	6577283	6577866	CTCF_91109	2	0.0339
chr3	6609132	6609316	CTCF_91110	1	0.0169
chr3	6679466	6679886	CTCF_91111	3	0.0508
chr3	6733772	6734128	CTCF_91112	1	0.0169
chr3	6743177	6743419	CTCF_91113	1	0.0169
chr3	6769820	6770243	CTCF_91114	5	0.0847
chr3	6778977	6779681	CTCF_91115	7	0.1186
chr3	6790941	6791764	CTCF_91116	14	0.2373
chr3	6798981	6800017	CTCF_91117	59	1.0
chr3	6825426	6826222	CTCF_91118	4	0.0678
chr3	6867229	6867733	CTCF_91119	1	0.0169
chr3	6935382	6935851	CTCF_91120	16	0.2712
chr3	6936104	6936388	CTCF_91121	1	0.0169
chr3	6994199	6994717	CTCF_91122	21	0.3559
chr3	7074209	7074645	CTCF_91123	2	0.0339
chr3	7075743	7076447	CTCF_91124	14	0.2373
chr3	7144481	7145487	CTCF_91125	43	0.7288
chr3	7164991	7165761	CTCF_91126	8	0.1356
chr3	7166471	7166941	CTCF_91127	1	0.0169
chr3	7185702	7186409	CTCF_91128	1	0.0169
chr3	7238504	7239148	CTCF_91129	1	0.0169
chr3	7285447	7286112	CTCF_91130	20	0.339
chr3	7390890	7391570	CTCF_91131	4	0.0678
chr3	7407007	7407745	CTCF_91132	8	0.1356
chr3	7410550	7411403	CTCF_91133	1	0.0169
chr3	7420906	7421786	CTCF_91134	6	0.1017
chr3	7487715	7488295	CTCF_91135	2	0.0339
chr3	7503509	7503654	CTCF_91136	1	0.0169
chr3	7505065	7505917	CTCF_91137	8	0.1356
chr3	7543177	7543827	CTCF_91138	6	0.1017
chr3	7546141	7546950	CTCF_91139	27	0.4576
chr3	7595739	7596023	CTCF_91140	1	0.0169
chr3	7630897	7631477	CTCF_91141	9	0.1525
chr3	7788402	7788887	CTCF_91142	8	0.1356
chr3	7800248	7801108	CTCF_91143	25	0.4237
chr3	7964800	7965504	CTCF_91144	10	0.1695
chr3	7977991	7978381	CTCF_91145	1	0.0169
chr3	8095631	8096311	CTCF_91146	17	0.2881
chr3	8097561	8098406	CTCF_91147	10	0.1695
chr3	8111019	8111960	CTCF_91148	59	1.0
chr3	8152720	8153370	CTCF_91149	8	0.1356
chr3	8166088	8166384	CTCF_91150	1	0.0169
chr3	8191481	8192125	CTCF_91151	1	0.0169
chr3	8223935	8224220	CTCF_91152	2	0.0339
chr3	8239440	8240589	CTCF_91153	59	1.0
chr3	8250240	8251084	CTCF_91154	2	0.0339
chr3	8260952	8261724	CTCF_91155	1	0.0169
chr3	8278263	8279005	CTCF_91156	10	0.1695
chr3	8279555	8279795	CTCF_91157	2	0.0339
chr3	8301715	8302703	CTCF_91158	59	1.0
chr3	8324557	8325505	CTCF_91159	48	0.8136
chr3	8336313	8337227	CTCF_91160	31	0.5254
chr3	8417089	8418114	CTCF_91161	59	1.0
chr3	8421138	8421788	CTCF_91162	16	0.2712
chr3	8423189	8424003	CTCF_91163	4	0.0678
chr3	8441764	8442792	CTCF_91164	59	1.0
chr3	8450630	8451103	CTCF_91165	10	0.1695
chr3	8454526	8455371	CTCF_91166	1	0.0169
chr3	8458859	8459169	CTCF_91167	1	0.0169
chr3	8481319	8481819	CTCF_91168	13	0.2203
chr3	8482707	8483287	CTCF_91169	2	0.0339
chr3	8488296	8488876	CTCF_91170	8	0.1356
chr3	8500428	8500878	CTCF_91171	3	0.0508
chr3	8501255	8502082	CTCF_91172	25	0.4237
chr3	8503695	8504345	CTCF_91173	6	0.1017
chr3	8592880	8593290	CTCF_91174	1	0.0169
chr3	8607362	8608105	CTCF_91175	48	0.8136
chr3	8622589	8623803	CTCF_91176	59	1.0
chr3	8631470	8632050	CTCF_91177	3	0.0508
chr3	8635528	8636108	CTCF_91178	9	0.1525
chr3	8641485	8641788	CTCF_91179	2	0.0339
chr3	8660814	8661095	CTCF_91180	2	0.0339
chr3	8663173	8664136	CTCF_91181	56	0.9492
chr3	8669019	8669409	CTCF_91182	5	0.0847
chr3	8682684	8683590	CTCF_91183	20	0.339
chr3	8702408	8703312	CTCF_91184	34	0.5763
chr3	8713610	8714715	CTCF_91185	39	0.661
chr3	8739599	8740459	CTCF_91186	1	0.0169
chr3	8755393	8756285	CTCF_91187	28	0.4746
chr3	8757833	8758413	CTCF_91188	6	0.1017
chr3	8767286	8768827	CTCF_91189	26	0.4407
chr3	8769039	8770052	CTCF_91190	58	0.9831
chr3	8887626	8888082	CTCF_91191	2	0.0339
chr3	8893328	8893908	CTCF_91192	1	0.0169
chr3	8899986	8900461	CTCF_91193	7	0.1186
chr3	8919690	8920010	CTCF_91194	1	0.0169
chr3	8937781	8938786	CTCF_91195	39	0.661
chr3	8955377	8956236	CTCF_91196	9	0.1525
chr3	8963270	8963861	CTCF_91197	2	0.0339
chr3	8970726	8971678	CTCF_91198	58	0.9831
chr3	8981967	8982343	CTCF_91199	1	0.0169
chr3	8987522	8988658	CTCF_91200	59	1.0
chr3	8990865	8991192	CTCF_91201	3	0.0508
chr3	8996721	8997240	CTCF_91202	24	0.4068
chr3	9014044	9014925	CTCF_91203	10	0.1695
chr3	9033825	9034261	CTCF_91204	5	0.0847
chr3	9067090	9068091	CTCF_91205	59	1.0
chr3	9078518	9079991	CTCF_91206	17	0.2881
chr3	9087939	9088395	CTCF_91207	2	0.0339
chr3	9102019	9102914	CTCF_91208	3	0.0508
chr3	9109213	9109603	CTCF_91209	1	0.0169
chr3	9111183	9112309	CTCF_91210	26	0.4407
chr3	9121309	9121699	CTCF_91211	1	0.0169
chr3	9135556	9135836	CTCF_91212	1	0.0169
chr3	9149406	9150056	CTCF_91213	1	0.0169
chr3	9172570	9173250	CTCF_91214	4	0.0678
chr3	9175262	9176128	CTCF_91215	1	0.0169
chr3	9180270	9180430	CTCF_91216	1	0.0169
chr3	9201317	9201974	CTCF_91217	3	0.0508
chr3	9204623	9205257	CTCF_91218	2	0.0339
chr3	9224355	9225103	CTCF_91219	16	0.2712
chr3	9239380	9239740	CTCF_91220	1	0.0169
chr3	9249315	9250674	CTCF_91221	47	0.7966
chr3	9251393	9252113	CTCF_91222	13	0.2203
chr3	9280375	9280791	CTCF_91223	3	0.0508
chr3	9291198	9291358	CTCF_91224	1	0.0169
chr3	9301057	9301353	CTCF_91225	1	0.0169
chr3	9302247	9303284	CTCF_91226	59	1.0
chr3	9352870	9353869	CTCF_91227	59	1.0
chr3	9362690	9363433	CTCF_91228	8	0.1356
chr3	9396064	9396845	CTCF_91229	2	0.0339
chr3	9397334	9397804	CTCF_91230	1	0.0169
chr3	9399767	9400542	CTCF_91231	17	0.2881
chr3	9404265	9405309	CTCF_91232	19	0.322
chr3	9422851	9423886	CTCF_91233	52	0.8814
chr3	9429760	9430070	CTCF_91234	1	0.0169
chr3	9471710	9472150	CTCF_91235	1	0.0169
chr3	9500138	9501177	CTCF_91236	55	0.9322
chr3	9502893	9503924	CTCF_91237	59	1.0
chr3	9554413	9554637	CTCF_91238	1	0.0169
chr3	9581880	9582064	CTCF_91239	1	0.0169
chr3	9600541	9601221	CTCF_91240	2	0.0339
chr3	9649142	9649743	CTCF_91241	2	0.0339
chr3	9677381	9678031	CTCF_91242	8	0.1356
chr3	9681739	9682095	CTCF_91243	1	0.0169
chr3	9715535	9716397	CTCF_91244	48	0.8136
chr3	9726893	9727912	CTCF_91245	43	0.7288
chr3	9731203	9731980	CTCF_91246	16	0.2712
chr3	9732792	9733128	CTCF_91247	5	0.0847
chr3	9749190	9750104	CTCF_91248	9	0.1525
chr3	9769303	9770309	CTCF_91249	4	0.0678
chr3	9782556	9783483	CTCF_91250	28	0.4746
chr3	9786694	9787577	CTCF_91251	44	0.7458
chr3	9792209	9793128	CTCF_91252	18	0.3051
chr3	9793157	9793737	CTCF_91253	2	0.0339
chr3	9800414	9801261	CTCF_91254	36	0.6102
chr3	9808565	9809725	CTCF_91255	35	0.5932
chr3	9809760	9810340	CTCF_91256	6	0.1017
chr3	9820809	9821717	CTCF_91257	38	0.6441
chr3	9827013	9827920	CTCF_91258	42	0.7119
chr3	9835073	9835313	CTCF_91259	1	0.0169
chr3	9840565	9840845	CTCF_91260	1	0.0169
chr3	9842919	9843499	CTCF_91261	1	0.0169
chr3	9843962	9844352	CTCF_91262	1	0.0169
chr3	9848527	9849503	CTCF_91263	54	0.9153
chr3	9852538	9852988	CTCF_91264	3	0.0508
chr3	9858396	9858676	CTCF_91265	1	0.0169
chr3	9862393	9863319	CTCF_91266	41	0.6949
chr3	9877094	9877410	CTCF_91267	3	0.0508
chr3	9884621	9884934	CTCF_91268	4	0.0678
chr3	9889840	9891003	CTCF_91269	13	0.2203
chr3	9898935	9899291	CTCF_91270	1	0.0169
chr3	9914971	9916029	CTCF_91271	38	0.6441
chr3	9916777	9917370	CTCF_91272	6	0.1017
chr3	9927731	9928436	CTCF_91273	10	0.1695
chr3	9930855	9931771	CTCF_91274	26	0.4407
chr3	9932329	9933554	CTCF_91275	59	1.0
chr3	9933965	9934849	CTCF_91276	33	0.5593
chr3	9946146	9947712	CTCF_91277	51	0.8644
chr3	9956394	9956850	CTCF_91278	1	0.0169
chr3	9957155	9957963	CTCF_91279	14	0.2373
chr3	9967779	9968019	CTCF_91280	1	0.0169
chr3	9976909	9977319	CTCF_91281	1	0.0169
chr3	9982753	9983619	CTCF_91282	53	0.8983
chr3	9986078	9987080	CTCF_91283	5	0.0847
chr3	10008756	10009336	CTCF_91284	1	0.0169
chr3	10015428	10015898	CTCF_91285	1	0.0169
chr3	10021161	10021865	CTCF_91286	2	0.0339
chr3	10025901	10026614	CTCF_91287	10	0.1695
chr3	10041153	10041756	CTCF_91288	3	0.0508
chr3	10115207	10115945	CTCF_91289	4	0.0678
chr3	10115984	10116564	CTCF_91290	3	0.0508
chr3	10140960	10141460	CTCF_91291	1	0.0169
chr3	10141530	10142607	CTCF_91292	15	0.2542
chr3	10160472	10160768	CTCF_91293	1	0.0169
chr3	10160985	10161435	CTCF_91294	3	0.0508
chr3	10162185	10162635	CTCF_91295	1	0.0169
chr3	10164362	10165466	CTCF_91296	57	0.9661
chr3	10168715	10169628	CTCF_91297	14	0.2373
chr3	10189465	10190395	CTCF_91298	10	0.1695
chr3	10191792	10192502	CTCF_91299	2	0.0339
chr3	10192564	10193468	CTCF_91300	42	0.7119
chr3	10203945	10204175	CTCF_91301	1	0.0169
chr3	10205683	10206263	CTCF_91302	5	0.0847
chr3	10224679	10225613	CTCF_91303	58	0.9831
chr3	10232323	10232483	CTCF_91304	1	0.0169
chr3	10248113	10248839	CTCF_91305	9	0.1525
chr3	10263761	10264746	CTCF_91306	52	0.8814
chr3	10279954	10280913	CTCF_91307	14	0.2373
chr3	10286721	10287657	CTCF_91308	33	0.5593
